mu0,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,mu9,mu10,mu11,mu12,sigma0,sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,sigma8,sigma9,sigma10,sigma11,sigma12,weights0,weights1,weights2,weights3,weights4,weights5,weights6,weights7,weights8,weights9,weights10,weights11,weights12
21.108182291027084,63.62165410025799,84.53188816521897,37.10279236076599,99.0295245460883,49.80523718311087,10.947440446910417,70.7346556257508,56.58007041872364,91.80931058168534,29.6675043044325,43.57865604529468,77.75577249477763,13.757020763517112,8.335363132886988,7.401747071669081,7.575568702849034,14.335652398564264,5.980223622129721,14.663668010215225,7.741588743281945,7.308094825517221,8.791677248800701,9.788636796869156,5.375881850042357,6.6408574381601255,0.07439897301440845,0.11264777071373243,0.06450707919847663,0.07897890304297779,0.051034742864541675,0.09363091937128397,0.06407975998098778,0.0717096214642346,0.10815434641140027,0.06414858295049346,0.0777181648738728,0.07807105075706891,0.060920085356521436
89.76609979698082,38.865847184417056,62.75142626702717,80.53572164758651,10.169802746769944,50.54942834159824,19.189112742559324,32.97896771403507,70.21469645561913,56.537620687739754,98.0019044982973,26.78070893866765,44.68056756540525,12.956890765635727,4.547340092128751,6.901676890799102,15.69137629822381,12.211630580656179,4.894300798611583,10.110316788540366,5.664207815283034,11.115734615604376,5.2847216506728305,17.214860374736983,7.4269301989618315,4.919729941626681,0.0805506382752351,0.06695009201275362,0.10284929862396035,0.09235315713568885,0.052642269731976145,0.08694707800638056,0.06371958559773927,0.06487720136951369,0.09972181754359495,0.091369388113022,0.06342063668769711,0.0576802282803285,0.0769186086221098
16.442153149488938,66.01084203468982,39.79308498766574,89.98877736152865,52.95990516793225,98.83343044810032,32.143924899680485,81.30214785717898,24.173614286889404,59.39549050973693,73.06072276562114,46.53247449279806,9.134253885083004,8.506528201656122,6.603518484661749,7.604752250853622,13.084440222925373,6.223173979631686,18.684254584458557,9.132416709938816,10.70534426031198,9.49223703073271,7.21033531795034,8.391443024185765,6.172305994115284,6.916683072048302,0.052304064442775605,0.08893929328198573,0.08370679948605207,0.08448789668754186,0.0961231057492946,0.06293572617147154,0.08188141441717883,0.07307296868984259,0.06687904247842201,0.11161585710647363,0.07168827476612256,0.08444363303716318,0.04192192368567559
50.71976799361296,98.6617233632202,18.198987588311013,75.7992006731679,35.04603980282038,62.676492561386276,43.23584373950115,83.24549434282501,26.628346590820794,9.81912392213016,90.8420430943727,68.38881223142978,56.9891998563689,6.994983990087874,16.897670444205353,10.939274352347299,8.768992894331209,10.25082576548595,5.006356821266104,9.364711000081224,8.563944111637772,10.72984226610009,8.887577183123089,9.320778972163707,6.095344154074664,5.363823914578909,0.09505930821842638,0.06684760613182048,0.056624252004076225,0.07174453376623481,0.09154625678320788,0.08042055659757662,0.10427080372474169,0.06305001692357524,0.07925466328938799,0.046069422228184734,0.07355354035417493,0.07930049121961391,0.0922585487589791
41.133211521877804,92.07842592524503,63.874997606861164,12.132572955292867,56.758160776105925,78.10901286449221,23.3027135173729,32.71779813616863,49.257545136167515,103.291326074656,70.60107671906724,85.6528505635289,97.53763367901308,9.69584194019483,5.393973349680597,7.036741979527786,16.600904572346685,8.711534024617267,8.387849412920561,16.50730300985147,12.473912331973064,9.724301286542763,10.180982442107183,7.392754613617419,7.172797029721047,5.639371911362276,0.0987773543263824,0.051704810858850384,0.10607818613362224,0.07112580795564563,0.1125214134528545,0.07033903694752149,0.083183507662958,0.08875730294533614,0.11228829139967503,0.019213905938210447,0.07733822277607456,0.06551254964460045,0.0431596099582686
70.34237039788768,39.169360609880655,87.24329504829575,16.63464867848753,54.623489179113285,31.5567780045455,101.12634241906349,62.43917428650322,79.40296433486549,46.952518424191744,94.52192155586486,9.639412868482527,23.824325209729487,10.731477262016613,9.51888391942351,8.437167707145198,7.7630826235298,9.13632606080486,8.961318417886554,13.787509695307314,9.335620975065924,10.59266080350522,8.42699169964422,8.59979438122205,6.70501470342461,8.493016232199684,0.0979314038138854,0.09523966315455569,0.06931975800431474,0.04508302557087884,0.11602330885186686,0.07493929918694055,0.03539278205880703,0.12143549667611038,0.07646493617405872,0.0997238415601302,0.061472677189112146,0.03977386899426743,0.06719993876507192
65.26866039868759,28.44919638100691,96.20192737877171,49.75872449198052,11.413602985041122,82.0310329424045,20.543488988304514,57.56638897181578,42.48643970207678,73.32016371233759,89.44546711048183,35.428200927483886,101.88701832748205,9.179668700615341,8.80610918858526,6.944942973789977,8.094246187225899,11.143309953436846,8.707845652619593,10.818295429121449,9.254677579773325,7.471168117575819,10.103458648366283,7.1995268600235836,7.251110920138627,10.996723759918304,0.10842987438940621,0.06723893094304204,0.049616052928541224,0.10909581117908165,0.0577419092599482,0.07154649513807758,0.06298952093631113,0.1257179610625012,0.08543666994677475,0.08387519290492529,0.06652901572795052,0.07611985931447937,0.03566270626896084
68.23058341008671,20.775617612268682,75.8529874592997,48.83518652794103,99.97063607253948,55.299100987058665,35.90540507946742,11.370623904009994,84.23885364679536,42.459556354360515,28.87512643553336,92.1798639590802,61.85773851499131,7.940054954333924,12.439730768744562,10.46287495610272,6.638454246845397,18.331511431930377,6.56748559478992,6.983001760636102,12.663749062106897,10.015268078358535,6.338236625793182,9.276686279556527,12.205406345634417,6.73560335800964,0.08746880108796024,0.06516731968925113,0.07673208226441715,0.0850425903078682,0.05595544006423877,0.10424094193462555,0.070001256607281,0.05416935618571143,0.07534736449649558,0.07876821852554099,0.07084560329708284,0.07521331519747972,0.10104771034204746
56.813868705656205,86.99013458522248,26.903462369857206,42.91252710865567,70.51474893788436,94.15663977328629,10.808006872519698,35.159007051891294,63.300163232201356,18.8846787036203,50.24548031769766,101.26062963278365,78.75629468577294,7.243132867425905,9.920638953708599,11.055398335459985,8.632324789539306,8.462982359767441,8.932906878284747,8.962107324824672,10.28083513378471,7.312159978178245,9.326123057450728,7.5997042834456705,15.515384915474337,10.640618170408153,0.09523039535938958,0.06988890660858647,0.07505676162081758,0.09169261248774767,0.08682762996250858,0.06554224306709269,0.043506385837425006,0.08908195642761943,0.11224862761782774,0.05354292118317944,0.09735994338466458,0.04465014266359498,0.07537147377954631
36.447626533400715,86.40474752972274,62.98913898613071,20.999412420790478,101.40544853754893,70.0221275708844,50.12066168924289,11.777646205310242,29.035127971323334,43.64538075558336,94.18029684007927,78.42040757114958,56.491202226245775,6.628585260681606,8.887716535526556,7.369891162730731,11.226519885600945,15.10876699637883,8.810005165897984,5.628731867755418,12.223651597641748,8.527870349082201,6.9560882980647145,8.583896231127095,10.112403776278232,6.58572054153712,0.07439729270445021,0.07565894511216513,0.10453592448678607,0.06730295788021443,0.04927890515383151,0.09851716236319347,0.08186313418623696,0.055837388553403956,0.07139741453944241,0.09024074391070482,0.06441878605688302,0.0712184547260733,0.09533289032661484
36.221489514990964,77.76032507608579,56.51240324029607,93.66068915139147,11.546701822145206,20.12914326768301,63.355500251838286,28.618916523361417,49.692744737200954,85.46071597176224,42.83649326152116,101.07234803107887,70.16864836372348,8.122796750708984,9.513221923925501,7.538172114761624,12.307259142394317,11.194151134458194,10.455805335374718,6.959730091393417,11.153268012179902,8.0662169437299,10.070762994172364,7.009771045598529,18.243599742660617,7.383122103213713,0.07602394784345078,0.06529006940788903,0.10342190474137081,0.07634190366516358,0.048450477769545204,0.056242998610989754,0.10600112061795719,0.07697556803534836,0.09929083192180913,0.07529673054725762,0.07986263659945597,0.049208708033554205,0.0875931022062086
93.30988571738722,53.67390476862022,10.666378910230396,37.87263503777924,68.51674668466775,23.982433069532036,101.1442472092376,61.192566309550344,76.66780746669362,30.71728743378122,45.76632028709348,85.2502841058249,17.405377960878607,11.601911547440945,9.342316554872376,7.30853169705336,8.113568289848432,8.563662957286972,6.418870651594182,16.86957927172358,8.038127415680297,9.326533739508392,7.269227677514767,9.267747670681551,9.495944303533799,6.592829272567679,0.07628035084548417,0.12058519360119979,0.03569821229711935,0.0841623585590435,0.1042490942456473,0.051816958325664526,0.05134292852490203,0.11462939720570871,0.07653213726020008,0.06631991442926116,0.09953276377299453,0.07570089570814476,0.04314979522463028
30.10972062175055,75.58432554733234,98.00891078177625,53.058459481480696,12.452884436039518,60.10771059032534,38.623484024031626,84.41163936411327,67.07302169724312,103.8803786949155,46.246273841008275,91.59874426707616,21.995921038967023,10.796295651971631,11.225823786974368,6.844986525020348,7.723849261856943,11.147019571429714,8.202715047207347,10.520232218489381,9.522030080509486,10.173713852131012,10.83870688149429,8.03122901519421,7.89978525557799,12.74688582387598,0.07276929913746583,0.08600095580170826,0.05060694751179796,0.10036693570595905,0.05545441260568469,0.10558382973017513,0.09670898960613149,0.07187792635549808,0.11094543773641888,0.027265032535901935,0.08915785756682862,0.06700738008433783,0.06625499562209226
100.58529444553703,34.53901442675948,63.18084321717044,77.1063305712808,26.788804397183682,49.43181993766224,92.58035629889363,11.593088500849781,42.535482922334154,69.8445379458753,55.99601373598272,19.35788172023147,84.49119639107799,17.69522478333474,9.196941016300409,7.2273817574206225,8.866374102160844,8.802537539293828,6.591079605449946,11.303075584492102,9.05405073663493,8.232111598133717,7.54935110248981,6.985657895489498,9.88315107542335,8.971888787166838,0.06896613477964521,0.08226297665581245,0.11441160335355564,0.06800649754079253,0.06381284093009812,0.0828554287815953,0.07777686967889695,0.04407998580814552,0.09307333739802966,0.08644944453852982,0.10193253961332242,0.050424975408612564,0.06594736551296385
84.58471971543511,38.324888699747255,57.25613748583869,21.261170608854577,100.87542254161296,62.992373741951916,30.27599639393154,69.4227575647381,92.52226479243006,51.51264435302467,45.38102672615656,76.92024403776207,12.555347424870659,9.878518893881536,8.763075334958307,4.49400414220913,11.133140720261933,18.99390961645333,5.34128640328745,12.064202731208496,6.642900581236379,11.327766186327697,5.492743348869842,6.693377301992417,8.062242804985505,9.909234591446548,0.07262968901398911,0.08527425427781372,0.07909074008976258,0.06436515370011046,0.07267725803280947,0.09351355672187946,0.07879784601158155,0.0949332820278168,0.07432953282533701,0.08315763955027129,0.08105184023538085,0.07265574078158767,0.04752346673166
23.818637339171953,71.74749307085223,41.35895349104856,93.90929584578616,60.54423004360986,33.274954438761725,101.44077760442161,78.43048996240725,55.11872661258211,14.005892775019165,65.95338269084363,86.15539204977291,48.66019644479995,13.571396802365538,5.783385856983329,9.029693781500992,10.977020801166844,4.316819695031986,12.331895423137109,18.56812829490004,8.652216973191042,5.564373647780337,14.597752859730392,5.364549874980145,9.458202549049641,7.56660168797457,0.07531516759383992,0.07557831898492845,0.08995944787939707,0.06793480667933331,0.07525987713540601,0.08803752845854398,0.06055224571714002,0.06487806148863616,0.08821839397708188,0.06024617954981631,0.08966043440780884,0.07199788075782769,0.09236165737024038
56.990134436845786,82.1853948911752,33.89876772457124,13.780415212031597,102.69523869999863,68.95389781351597,43.11286759922648,88.76583219445929,23.85288842459028,50.697280213231224,62.87397121871177,95.45864467896541,75.53609628381744,5.59041233255443,6.27144126889981,13.890354949929096,13.317994391718772,16.571426503499048,5.898440001221012,10.68019906405952,6.69038748127386,13.990007453777915,7.581087970610539,5.034830016919794,9.378567381341469,6.218815409531158,0.08991476686549359,0.054287336957539435,0.10033415364835435,0.05768943228598457,0.053597436985487135,0.09275407930211604,0.10286620491353302,0.05850848746580622,0.07588368714336967,0.09504381432350135,0.09097741927593976,0.06623527292143895,0.061907907911435904
59.84857074027248,36.27971294693774,87.3357532038352,28.11640588001113,102.16936356397979,12.881764038867535,52.63571123957231,72.85036421813446,44.251630832070944,95.00042531834792,79.83162270482785,20.42510850958671,66.43818118922,7.833577121422651,10.685060048436432,8.723705574404793,10.277144124030025,14.507340119219888,10.909590419348199,10.203516351601134,6.818512744732191,11.015553553370124,10.04788699587393,8.398300373152464,8.217408884831439,6.542843292855337,0.1095135805485894,0.08427196043981831,0.06826681712665415,0.07000354381266664,0.05781900653089797,0.04730227236599197,0.11241222638054556,0.07138719590465595,0.10657374738539523,0.06861976079335075,0.06639405662061823,0.04696370379500068,0.09047212829581501
45.28183856914741,80.2148560117376,21.168006459595652,59.697401406106195,96.59316050677613,37.17289258272095,72.51024017424086,88.58369871170294,29.208360851043526,53.00208905004138,104.02598722776176,13.066547088052308,66.10075887380972,9.778759278606042,10.483346938300743,10.237070944304502,7.072316355635057,9.923523529000361,9.825049667064812,7.832429382050829,10.670018167296387,10.297075540738058,8.90312474923255,15.125424882883847,9.992861502748799,6.591487154472249,0.09558699243651352,0.07515994575778524,0.056695382185232956,0.099798499501732,0.07086683437878566,0.08287888724370165,0.08337643768263665,0.07832440082340392,0.07082455153544506,0.10095834362071797,0.03906891369220024,0.04779403784127836,0.09866677330056695
56.31393222885853,102.40309545167042,30.878827295223008,70.44342840364908,14.130718612047097,87.03856405798288,63.07291337307755,50.157981323846194,37.78644941186513,94.84553477555882,23.011616624544185,78.66152261980113,44.0696085760312,6.1447891060975435,15.710124614085787,8.62453067935124,8.97063674133967,12.273971287202365,9.705818760400575,7.905621081871802,5.26756162176638,6.1121778334321135,10.50601011762049,10.60176214678126,9.932983704433644,5.119679005207063,0.09431417784556974,0.06157579039577057,0.06831369188062314,0.10795857023810797,0.05532427775343755,0.0726723674004143,0.1165911615418974,0.07660106031086839,0.06926814435959003,0.06811857263191382,0.06015461238371127,0.07523968159354283,0.07386789166455295
45.14647675829158,77.72592834174945,23.485573885855683,102.34375759332227,58.94276572346534,14.031964884754661,94.0527111603105,31.57971805385863,70.6288720334487,52.221844501503,85.83016682782394,64.7161326086527,38.39184148830851,7.318657202120275,8.667791597296517,10.958611809821187,18.464570767043313,6.480290038110958,11.19102703063682,11.18126865730534,8.441950895987915,6.158469610616446,7.470089158144665,10.618212569574306,4.7145396760521106,6.762237196988532,0.0868657531234322,0.07285444294050691,0.06245658512697178,0.06645996495562247,0.09820551764556955,0.05500575152963892,0.07890264911716871,0.06432955544884789,0.08772423627865499,0.09572781275281622,0.07506409300444869,0.08404705699492625,0.07235658108139553
77.22707960667464,32.044629527628935,56.42114105321669,94.34364957803386,14.261272491151075,62.82990704441866,44.819288215890715,102.96904555704735,23.790017090101525,85.4046345133606,38.720830229333906,50.429161033798735,69.80760651502449,9.1591189934317,8.142731439550076,5.699037265356355,13.735382436467965,11.77625916745623,7.170915516901006,4.540033282811098,18.009824852293505,10.727308836043761,11.096651534276809,6.287042720404258,5.07755394564888,7.045554518767497,0.08026152820039785,0.06329649822391054,0.08554810757272097,0.08555033589864876,0.05405475625762457,0.11282764538698671,0.0683689922866628,0.05982730352686454,0.06592988373360958,0.07716153169728848,0.06738570758657378,0.08068822535950998,0.09909948426920161
